COM,REG,REG_LIBELLE,DEP,DEP_LIBELLE,TNCC,NCC,NCCENR,LIBELLE
80753,32,Hauts-de-France,80,Somme,0,THIEPVAL,Thiepval,Thiepval
80754,32,Hauts-de-France,80,Somme,0,THIEULLOY L ABBAYE,Thieulloy-l'Abbaye,Thieulloy-l'Abbaye
80755,32,Hauts-de-France,80,Somme,0,THIEULLOY LA VILLE,Thieulloy-la-Ville,Thieulloy-la-Ville
80756,32,Hauts-de-France,80,Somme,0,THIEVRES,Thièvres,Thièvres
80757,32,Hauts-de-France,80,Somme,0,THOIX,Thoix,Thoix
80758,32,Hauts-de-France,80,Somme,0,THORY,Thory,Thory
80759,32,Hauts-de-France,80,Somme,0,TILLOLOY,Tilloloy,Tilloloy
80760,32,Hauts-de-France,80,Somme,0,TILLOY FLORIVILLE,Tilloy-Floriville,Tilloy-Floriville
80762,32,Hauts-de-France,80,Somme,0,TINCOURT BOUCLY,Tincourt-Boucly,Tincourt-Boucly
80763,32,Hauts-de-France,80,Somme,2,TITRE,Titre,Le Titre
80764,32,Hauts-de-France,80,Somme,0,TOEUFLES,Tœufles,Tœufles
80765,32,Hauts-de-France,80,Somme,0,TOURS EN VIMEU,Tours-en-Vimeu,Tours-en-Vimeu
80766,32,Hauts-de-France,80,Somme,0,TOUTENCOURT,Toutencourt,Toutencourt
80767,32,Hauts-de-France,80,Somme,2,TRANSLAY,Translay,Le Translay
80769,32,Hauts-de-France,80,Somme,0,TREUX,Treux,Treux
80770,32,Hauts-de-France,80,Somme,0,TULLY,Tully,Tully
80771,32,Hauts-de-France,80,Somme,1,UGNY L EQUIPEE,Ugny-l'Équipée,Ugny-l'Équipée
80773,32,Hauts-de-France,80,Somme,0,VADENCOURT,Vadencourt,Vadencourt
80774,32,Hauts-de-France,80,Somme,0,VAIRE SOUS CORBIE,Vaire-sous-Corbie,Vaire-sous-Corbie
80775,32,Hauts-de-France,80,Somme,0,VALINES,Valines,Valines
80776,32,Hauts-de-France,80,Somme,0,VARENNES,Varennes,Varennes
80777,32,Hauts-de-France,80,Somme,0,VAUCHELLES LES AUTHIE,Vauchelles-lès-Authie,Vauchelles-lès-Authie
80778,32,Hauts-de-France,80,Somme,0,VAUCHELLES LES DOMART,Vauchelles-lès-Domart,Vauchelles-lès-Domart
80779,32,Hauts-de-France,80,Somme,0,VAUCHELLES LES QUESNOY,Vauchelles-les-Quesnoy,Vauchelles-les-Quesnoy
80780,32,Hauts-de-France,80,Somme,0,VAUDRICOURT,Vaudricourt,Vaudricourt
80781,32,Hauts-de-France,80,Somme,0,VAUVILLERS,Vauvillers,Vauvillers
80782,32,Hauts-de-France,80,Somme,0,VAUX EN AMIENOIS,Vaux-en-Amiénois,Vaux-en-Amiénois
80783,32,Hauts-de-France,80,Somme,0,VAUX MARQUENNEVILLE,Vaux-Marquenneville,Vaux-Marquenneville
80784,32,Hauts-de-France,80,Somme,0,VAUX SUR SOMME,Vaux-sur-Somme,Vaux-sur-Somme
80785,32,Hauts-de-France,80,Somme,0,VECQUEMONT,Vecquemont,Vecquemont
80786,32,Hauts-de-France,80,Somme,0,VELENNES,Velennes,Velennes
80787,32,Hauts-de-France,80,Somme,0,VERCOURT,Vercourt,Vercourt
80788,32,Hauts-de-France,80,Somme,0,VERGIES,Vergies,Vergies
80789,32,Hauts-de-France,80,Somme,0,VERMANDOVILLERS,Vermandovillers,Vermandovillers
80790,32,Hauts-de-France,80,Somme,0,VERPILLIERES,Verpillières,Verpillières
80791,32,Hauts-de-France,80,Somme,0,VERS SUR SELLE,Vers-sur-Selle,Vers-sur-Selle
80792,32,Hauts-de-France,80,Somme,3,VICOGNE,Vicogne,La Vicogne
80793,32,Hauts-de-France,80,Somme,0,VIGNACOURT,Vignacourt,Vignacourt
80794,32,Hauts-de-France,80,Somme,0,VILLECOURT,Villecourt,Villecourt
80795,32,Hauts-de-France,80,Somme,0,VILLE LE MARCLET,Ville-le-Marclet,Ville-le-Marclet
80796,32,Hauts-de-France,80,Somme,0,VILLEROY,Villeroy,Villeroy
80797,32,Hauts-de-France,80,Somme,0,VILLERS AUX ERABLES,Villers-aux-Érables,Villers-aux-Érables
80798,32,Hauts-de-France,80,Somme,0,VILLERS BOCAGE,Villers-Bocage,Villers-Bocage
80799,32,Hauts-de-France,80,Somme,0,VILLERS BRETONNEUX,Villers-Bretonneux,Villers-Bretonneux
80800,32,Hauts-de-France,80,Somme,0,VILLERS CAMPSART,Villers-Campsart,Villers-Campsart
80801,32,Hauts-de-France,80,Somme,0,VILLERS CARBONNEL,Villers-Carbonnel,Villers-Carbonnel
80802,32,Hauts-de-France,80,Somme,0,VILLERS FAUCON,Villers-Faucon,Villers-Faucon
80803,32,Hauts-de-France,80,Somme,0,VILLERS LES ROYE,Villers-lès-Roye,Villers-lès-Roye
80804,32,Hauts-de-France,80,Somme,0,VILLERS SOUS AILLY,Villers-sous-Ailly,Villers-sous-Ailly
80805,32,Hauts-de-France,80,Somme,0,VILLERS TOURNELLE,Villers-Tournelle,Villers-Tournelle
80806,32,Hauts-de-France,80,Somme,0,VILLERS SUR AUTHIE,Villers-sur-Authie,Villers-sur-Authie
80807,32,Hauts-de-France,80,Somme,0,VILLE SUR ANCRE,Ville-sur-Ancre,Ville-sur-Ancre
80808,32,Hauts-de-France,80,Somme,0,VIRONCHAUX,Vironchaux,Vironchaux
80809,32,Hauts-de-France,80,Somme,0,VISMES,Vismes,Vismes
80810,32,Hauts-de-France,80,Somme,0,VITZ SUR AUTHIE,Vitz-sur-Authie,Vitz-sur-Authie
80811,32,Hauts-de-France,80,Somme,0,VOYENNES,Voyennes,Voyennes
80812,32,Hauts-de-France,80,Somme,0,VRAIGNES EN VERMANDOIS,Vraignes-en-Vermandois,Vraignes-en-Vermandois
80813,32,Hauts-de-France,80,Somme,0,VRAIGNES LES HORNOY,Vraignes-lès-Hornoy,Vraignes-lès-Hornoy
80814,32,Hauts-de-France,80,Somme,0,VRELY,Vrély,Vrély
80815,32,Hauts-de-France,80,Somme,0,VRON,Vron,Vron
80819,32,Hauts-de-France,80,Somme,0,WARGNIES,Wargnies,Wargnies
80820,32,Hauts-de-France,80,Somme,0,WARLOY BAILLON,Warloy-Baillon,Warloy-Baillon
80821,32,Hauts-de-France,80,Somme,0,WARLUS,Warlus,Warlus
80822,32,Hauts-de-France,80,Somme,0,WARSY,Warsy,Warsy
80823,32,Hauts-de-France,80,Somme,0,WARVILLERS,Warvillers,Warvillers
80824,32,Hauts-de-France,80,Somme,0,WIENCOURT L EQUIPEE,Wiencourt-l'Équipée,Wiencourt-l'Équipée
80825,32,Hauts-de-France,80,Somme,0,WIRY AU MONT,Wiry-au-Mont,Wiry-au-Mont
80826,32,Hauts-de-France,80,Somme,0,WOIGNARUE,Woignarue,Woignarue
80827,32,Hauts-de-France,80,Somme,0,WOINCOURT,Woincourt,Woincourt
80828,32,Hauts-de-France,80,Somme,0,WOIREL,Woirel,Woirel
80829,32,Hauts-de-France,80,Somme,1,Y,Y,Y
80830,32,Hauts-de-France,80,Somme,1,YAUCOURT BUSSUS,Yaucourt-Bussus,Yaucourt-Bussus
80832,32,Hauts-de-France,80,Somme,1,YVRENCH,Yvrench,Yvrench
80833,32,Hauts-de-France,80,Somme,1,YVRENCHEUX,Yvrencheux,Yvrencheux
80834,32,Hauts-de-France,80,Somme,1,YZENGREMER,Yzengremer,Yzengremer
80835,32,Hauts-de-France,80,Somme,1,YZEUX,Yzeux,Yzeux
80836,32,Hauts-de-France,80,Somme,1,YONVAL,Yonval,Yonval
81001,76,Occitanie,81,Tarn,1,AGUTS,Aguts,Aguts
81002,76,Occitanie,81,Tarn,1,AIGUEFONDE,Aiguefonde,Aiguefonde
81003,76,Occitanie,81,Tarn,1,ALBAN,Alban,Alban
81004,76,Occitanie,81,Tarn,1,ALBI,Albi,Albi
81005,76,Occitanie,81,Tarn,1,ALBINE,Albine,Albine
81006,76,Occitanie,81,Tarn,1,ALGANS,Algans,Algans
81007,76,Occitanie,81,Tarn,1,ALOS,Alos,Alos
81008,76,Occitanie,81,Tarn,1,ALMAYRAC,Almayrac,Almayrac
81009,76,Occitanie,81,Tarn,1,AMARENS,Amarens,Amarens
81010,76,Occitanie,81,Tarn,1,AMBIALET,Ambialet,Ambialet
81011,76,Occitanie,81,Tarn,1,AMBRES,Ambres,Ambres
81012,76,Occitanie,81,Tarn,1,ANDILLAC,Andillac,Andillac
81013,76,Occitanie,81,Tarn,1,ANDOUQUE,Andouque,Andouque
81014,76,Occitanie,81,Tarn,1,ANGLES,Anglès,Anglès
81015,76,Occitanie,81,Tarn,1,APPELLE,Appelle,Appelle
81016,76,Occitanie,81,Tarn,1,ARFONS,Arfons,Arfons
81017,76,Occitanie,81,Tarn,1,ARIFAT,Arifat,Arifat
81018,76,Occitanie,81,Tarn,1,ARTHES,Arthès,Arthès
81019,76,Occitanie,81,Tarn,1,ASSAC,Assac,Assac
81020,76,Occitanie,81,Tarn,1,AUSSAC,Aussac,Aussac
81021,76,Occitanie,81,Tarn,1,AUSSILLON,Aussillon,Aussillon
81022,76,Occitanie,81,Tarn,0,BANNIERES,Bannières,Bannières
81023,76,Occitanie,81,Tarn,0,BARRE,Barre,Barre
81024,76,Occitanie,81,Tarn,0,BEAUVAIS SUR TESCOU,Beauvais-sur-Tescou,Beauvais-sur-Tescou
81025,76,Occitanie,81,Tarn,0,BELCASTEL,Belcastel,Belcastel
81026,76,Occitanie,81,Tarn,0,BELLEGARDE MARSAL,Bellegarde-Marsal,Bellegarde-Marsal
81027,76,Occitanie,81,Tarn,0,BELLESERRE,Belleserre,Belleserre
81028,76,Occitanie,81,Tarn,0,BERLATS,Berlats,Berlats
81029,76,Occitanie,81,Tarn,0,BERNAC,Bernac,Bernac
81030,76,Occitanie,81,Tarn,0,BERTRE,Bertre,Bertre
81031,76,Occitanie,81,Tarn,2,BEZ,Bez,Le Bez
81032,76,Occitanie,81,Tarn,0,BLAN,Blan,Blan
81033,76,Occitanie,81,Tarn,0,BLAYE LES MINES,Blaye-les-Mines,Blaye-les-Mines
81034,76,Occitanie,81,Tarn,0,BOISSEZON,Boissezon,Boissezon
81035,76,Occitanie,81,Tarn,0,BOURNAZEL,Bournazel,Bournazel
81036,76,Occitanie,81,Tarn,0,BOUT DU PONT DE LARN,Bout-du-Pont-de-Larn,Bout-du-Pont-de-Larn
81037,76,Occitanie,81,Tarn,0,BRASSAC,Brassac,Brassac
81038,76,Occitanie,81,Tarn,0,BRENS,Brens,Brens
81039,76,Occitanie,81,Tarn,0,BRIATEXTE,Briatexte,Briatexte
81040,76,Occitanie,81,Tarn,0,BROUSSE,Brousse,Brousse
81041,76,Occitanie,81,Tarn,0,BROZE,Broze,Broze
81042,76,Occitanie,81,Tarn,0,BURLATS,Burlats,Burlats
81043,76,Occitanie,81,Tarn,0,BUSQUE,Busque,Busque
81044,76,Occitanie,81,Tarn,0,CABANES,Cabanès,Cabanès
81045,76,Occitanie,81,Tarn,4,CABANNES,Cabannes,Les Cabannes
81046,76,Occitanie,81,Tarn,0,CADALEN,Cadalen,Cadalen
81047,76,Occitanie,81,Tarn,0,CADIX,Cadix,Cadix
81048,76,Occitanie,81,Tarn,0,CAGNAC LES MINES,Cagnac-les-Mines,Cagnac-les-Mines
81049,76,Occitanie,81,Tarn,0,CAHUZAC,Cahuzac,Cahuzac
81050,76,Occitanie,81,Tarn,0,CAMBON LES LAVAUR,Cambon-lès-Lavaur,Cambon-lès-Lavaur
81051,76,Occitanie,81,Tarn,0,CAHUZAC SUR VERE,Cahuzac-sur-Vère,Cahuzac-sur-Vère
81052,76,Occitanie,81,Tarn,0,CAMBON,Cambon,Cambon
81053,76,Occitanie,81,Tarn,0,CAMBOUNES,Cambounès,Cambounès
81054,76,Occitanie,81,Tarn,0,CAMBOUNET SUR LE SOR,Cambounet-sur-le-Sor,Cambounet-sur-le-Sor
81055,76,Occitanie,81,Tarn,4,CAMMAZES,Cammazes,Les Cammazes
81056,76,Occitanie,81,Tarn,0,CAMPAGNAC,Campagnac,Campagnac
81058,76,Occitanie,81,Tarn,0,CARBES,Carbes,Carbes
81059,76,Occitanie,81,Tarn,0,CARLUS,Carlus,Carlus
81060,76,Occitanie,81,Tarn,0,CARMAUX,Carmaux,Carmaux
81061,76,Occitanie,81,Tarn,0,CASTANET,Castanet,Castanet
81062,76,Occitanie,81,Tarn,0,FONTRIEU,Fontrieu,Fontrieu
81063,76,Occitanie,81,Tarn,0,CASTELNAU DE LEVIS,Castelnau-de-Lévis,Castelnau-de-Lévis
81064,76,Occitanie,81,Tarn,0,CASTELNAU DE MONTMIRAL,Castelnau-de-Montmiral,Castelnau-de-Montmiral
81065,76,Occitanie,81,Tarn,0,CASTRES,Castres,Castres
81066,76,Occitanie,81,Tarn,0,CAUCALIERES,Caucalières,Caucalières
81067,76,Occitanie,81,Tarn,0,CESTAYROLS,Cestayrols,Cestayrols
81068,76,Occitanie,81,Tarn,0,COMBEFA,Combefa,Combefa
81069,76,Occitanie,81,Tarn,0,CORDES SUR CIEL,Cordes-sur-Ciel,Cordes-sur-Ciel
81070,76,Occitanie,81,Tarn,0,COUFOULEUX,Coufouleux,Coufouleux
81071,76,Occitanie,81,Tarn,0,COURRIS,Courris,Courris
81072,76,Occitanie,81,Tarn,0,CRESPIN,Crespin,Crespin
81073,76,Occitanie,81,Tarn,0,CRESPINET,Crespinet,Crespinet
81074,76,Occitanie,81,Tarn,0,CUNAC,Cunac,Cunac
81075,76,Occitanie,81,Tarn,0,CUQ,Cuq,Cuq
81076,76,Occitanie,81,Tarn,0,CUQ TOULZA,Cuq-Toulza,Cuq-Toulza
81077,76,Occitanie,81,Tarn,0,CURVALLE,Curvalle,Curvalle
81078,76,Occitanie,81,Tarn,0,DAMIATTE,Damiatte,Damiatte
81079,76,Occitanie,81,Tarn,0,DENAT,Dénat,Dénat
81080,76,Occitanie,81,Tarn,0,DONNAZAC,Donnazac,Donnazac
81081,76,Occitanie,81,Tarn,0,DOURGNE,Dourgne,Dourgne
81082,76,Occitanie,81,Tarn,2,DOURN,Dourn,Le Dourn
81083,76,Occitanie,81,Tarn,0,DURFORT,Durfort,Durfort
81084,76,Occitanie,81,Tarn,1,ESCOUSSENS,Escoussens,Escoussens
81085,76,Occitanie,81,Tarn,1,ESCROUX,Escroux,Escroux
81086,76,Occitanie,81,Tarn,1,ESPERAUSSES,Espérausses,Espérausses
81087,76,Occitanie,81,Tarn,0,FAYSSAC,Fayssac,Fayssac
81088,76,Occitanie,81,Tarn,0,FAUCH,Fauch,Fauch
81089,76,Occitanie,81,Tarn,0,FAUSSERGUES,Faussergues,Faussergues
81090,76,Occitanie,81,Tarn,0,FENOLS,Fénols,Fénols
81092,76,Occitanie,81,Tarn,0,FIAC,Fiac,Fiac
81093,76,Occitanie,81,Tarn,0,FLORENTIN,Florentin,Florentin
81094,76,Occitanie,81,Tarn,0,FRAISSINES,Fraissines,Fraissines
81095,76,Occitanie,81,Tarn,0,FRAUSSEILLES,Frausseilles,Frausseilles
81096,76,Occitanie,81,Tarn,2,FRAYSSE,Fraysse,Le Fraysse
81097,76,Occitanie,81,Tarn,0,FREJAIROLLES,Fréjairolles,Fréjairolles
81098,76,Occitanie,81,Tarn,0,FREJEVILLE,Fréjeville,Fréjeville
81099,76,Occitanie,81,Tarn,0,GAILLAC,Gaillac,Gaillac
81100,76,Occitanie,81,Tarn,0,GARREVAQUES,Garrevaques,Garrevaques
81101,76,Occitanie,81,Tarn,2,GARRIC,Garric,Le Garric
81102,76,Occitanie,81,Tarn,0,GARRIGUES,Garrigues,Garrigues
81103,76,Occitanie,81,Tarn,0,GIJOUNET,Gijounet,Gijounet
81104,76,Occitanie,81,Tarn,0,GIROUSSENS,Giroussens,Giroussens
81105,76,Occitanie,81,Tarn,0,GRAULHET,Graulhet,Graulhet
81106,76,Occitanie,81,Tarn,0,GRAZAC,Grazac,Grazac
81108,76,Occitanie,81,Tarn,1,ITZAC,Itzac,Itzac
81109,76,Occitanie,81,Tarn,0,JONQUIERES,Jonquières,Jonquières
81110,76,Occitanie,81,Tarn,0,JOUQUEVIEL,Jouqueviel,Jouqueviel
81111,76,Occitanie,81,Tarn,0,LABARTHE BLEYS,Labarthe-Bleys,Labarthe-Bleys
81112,76,Occitanie,81,Tarn,0,LABASTIDE DE LEVIS,Labastide-de-Lévis,Labastide-de-Lévis
81114,76,Occitanie,81,Tarn,0,LABASTIDE GABAUSSE,Labastide-Gabausse,Labastide-Gabausse
81115,76,Occitanie,81,Tarn,0,LABASTIDE ROUAIROUX,Labastide-Rouairoux,Labastide-Rouairoux
81116,76,Occitanie,81,Tarn,0,LABASTIDE SAINT GEORGES,Labastide-Saint-Georges,Labastide-Saint-Georges
81117,76,Occitanie,81,Tarn,0,LABESSIERE CANDEIL,Labessière-Candeil,Labessière-Candeil
81118,76,Occitanie,81,Tarn,0,LABOULBENE,Laboulbène,Laboulbène
81119,76,Occitanie,81,Tarn,0,LABOUTARIE,Laboutarie,Laboutarie
81120,76,Occitanie,81,Tarn,0,LABRUGUIERE,Labruguière,Labruguière
81121,76,Occitanie,81,Tarn,0,LACABAREDE,Lacabarède,Lacabarède
81122,76,Occitanie,81,Tarn,0,LACAPELLE PINET,Lacapelle-Pinet,Lacapelle-Pinet
81123,76,Occitanie,81,Tarn,0,LACAPELLE SEGALAR,Lacapelle-Ségalar,Lacapelle-Ségalar
81124,76,Occitanie,81,Tarn,0,LACAUNE,Lacaune,Lacaune
81125,76,Occitanie,81,Tarn,0,LACAZE,Lacaze,Lacaze
81126,76,Occitanie,81,Tarn,0,LACOUGOTTE CADOUL,Lacougotte-Cadoul,Lacougotte-Cadoul
81127,76,Occitanie,81,Tarn,0,LACROISILLE,Lacroisille,Lacroisille
81128,76,Occitanie,81,Tarn,0,LACROUZETTE,Lacrouzette,Lacrouzette
81129,76,Occitanie,81,Tarn,0,LAGARDIOLLE,Lagardiolle,Lagardiolle
81130,76,Occitanie,81,Tarn,0,LAGARRIGUE,Lagarrigue,Lagarrigue
81131,76,Occitanie,81,Tarn,0,LAGRAVE,Lagrave,Lagrave
81132,76,Occitanie,81,Tarn,0,GUITALENS L ALBAREDE,Guitalens-L'Albarède,Guitalens-L'Albarède
81133,76,Occitanie,81,Tarn,0,LAMILLARIE,Lamillarié,Lamillarié
81134,76,Occitanie,81,Tarn,0,LAMONTELARIE,Lamontélarié,Lamontélarié
81135,76,Occitanie,81,Tarn,0,LAPARROUQUIAL,Laparrouquial,Laparrouquial
81136,76,Occitanie,81,Tarn,0,LARROQUE,Larroque,Larroque
81137,76,Occitanie,81,Tarn,0,LASFAILLADES,Lasfaillades,Lasfaillades
81138,76,Occitanie,81,Tarn,0,LASGRAISSES,Lasgraisses,Lasgraisses
81139,76,Occitanie,81,Tarn,0,LAUTREC,Lautrec,Lautrec
81140,76,Occitanie,81,Tarn,0,LAVAUR,Lavaur,Lavaur
81141,76,Occitanie,81,Tarn,0,LEDAS ET PENTHIES,Lédas-et-Penthiès,Lédas-et-Penthiès
81142,76,Occitanie,81,Tarn,0,LEMPAUT,Lempaut,Lempaut
81143,76,Occitanie,81,Tarn,0,LESCOUT,Lescout,Lescout
81144,76,Occitanie,81,Tarn,0,LESCURE D ALBIGEOIS,Lescure-d'Albigeois,Lescure-d'Albigeois
81145,76,Occitanie,81,Tarn,0,LISLE SUR TARN,Lisle-sur-Tarn,Lisle-sur-Tarn
81146,76,Occitanie,81,Tarn,0,LIVERS CAZELLES,Livers-Cazelles,Livers-Cazelles
81147,76,Occitanie,81,Tarn,0,LOMBERS,Lombers,Lombers
81148,76,Occitanie,81,Tarn,0,LOUBERS,Loubers,Loubers
81149,76,Occitanie,81,Tarn,0,LOUPIAC,Loupiac,Loupiac
81150,76,Occitanie,81,Tarn,0,LUGAN,Lugan,Lugan
81151,76,Occitanie,81,Tarn,0,MAGRIN,Magrin,Magrin
81152,76,Occitanie,81,Tarn,0,MAILHOC,Mailhoc,Mailhoc
81154,76,Occitanie,81,Tarn,0,MARNAVES,Marnaves,Marnaves
81156,76,Occitanie,81,Tarn,0,MARSSAC SUR TARN,Marssac-sur-Tarn,Marssac-sur-Tarn
81157,76,Occitanie,81,Tarn,0,MARZENS,Marzens,Marzens
81158,76,Occitanie,81,Tarn,2,MASNAU MASSUGUIES,Masnau-Massuguiès,Le Masnau-Massuguiès
81159,76,Occitanie,81,Tarn,0,MASSAC SERAN,Massac-Séran,Massac-Séran
81160,76,Occitanie,81,Tarn,0,MASSAGUEL,Massaguel,Massaguel
81161,76,Occitanie,81,Tarn,0,MASSALS,Massals,Massals
81162,76,Occitanie,81,Tarn,0,MAURENS SCOPONT,Maurens-Scopont,Maurens-Scopont
81163,76,Occitanie,81,Tarn,0,MAZAMET,Mazamet,Mazamet
81164,76,Occitanie,81,Tarn,0,MEZENS,Mézens,Mézens
81165,76,Occitanie,81,Tarn,0,MILHARS,Milhars,Milhars
81166,76,Occitanie,81,Tarn,0,MILHAVET,Milhavet,Milhavet
81167,76,Occitanie,81,Tarn,0,MIOLLES,Miolles,Miolles
81168,76,Occitanie,81,Tarn,0,MIRANDOL BOURGNOUNAC,Mirandol-Bourgnounac,Mirandol-Bourgnounac
81169,76,Occitanie,81,Tarn,0,MISSECLE,Missècle,Missècle
81170,76,Occitanie,81,Tarn,0,MONESTIES,Monestiés,Monestiés
81171,76,Occitanie,81,Tarn,0,MONTANS,Montans,Montans
81172,76,Occitanie,81,Tarn,0,MONTAURIOL,Montauriol,Montauriol
81173,76,Occitanie,81,Tarn,0,MONTCABRIER,Montcabrier,Montcabrier
81174,76,Occitanie,81,Tarn,0,MONTDRAGON,Montdragon,Montdragon
81175,76,Occitanie,81,Tarn,0,MONTDURAUSSE,Montdurausse,Montdurausse
81176,76,Occitanie,81,Tarn,0,MONTELS,Montels,Montels
81177,76,Occitanie,81,Tarn,0,MONTFA,Montfa,Montfa
81178,76,Occitanie,81,Tarn,0,MONTGAILLARD,Montgaillard,Montgaillard
81179,76,Occitanie,81,Tarn,0,MONTGEY,Montgey,Montgey
81180,76,Occitanie,81,Tarn,0,MONTIRAT,Montirat,Montirat
81181,76,Occitanie,81,Tarn,0,MONTPINIER,Montpinier,Montpinier
81182,76,Occitanie,81,Tarn,0,MONTREDON LABESSONNIE,Montredon-Labessonnié,Montredon-Labessonnié
81183,76,Occitanie,81,Tarn,0,MONT ROC,Mont-Roc,Mont-Roc
81184,76,Occitanie,81,Tarn,0,MONTROSIER,Montrosier,Montrosier
81185,76,Occitanie,81,Tarn,0,MONTVALEN,Montvalen,Montvalen
81186,76,Occitanie,81,Tarn,0,MOULARES,Moularès,Moularès
81187,76,Occitanie,81,Tarn,0,MOULAYRES,Moulayrès,Moulayrès
81188,76,Occitanie,81,Tarn,0,MOULIN MAGE,Moulin-Mage,Moulin-Mage
81189,76,Occitanie,81,Tarn,0,MOUZENS,Mouzens,Mouzens
81190,76,Occitanie,81,Tarn,0,MOUZIEYS TEULET,Mouzieys-Teulet,Mouzieys-Teulet
81191,76,Occitanie,81,Tarn,0,MOUZIEYS PANENS,Mouzieys-Panens,Mouzieys-Panens
81192,76,Occitanie,81,Tarn,0,MURAT SUR VEBRE,Murat-sur-Vèbre,Murat-sur-Vèbre
81193,76,Occitanie,81,Tarn,0,NAGES,Nages,Nages
81195,76,Occitanie,81,Tarn,0,NAVES,Navès,Navès
81196,76,Occitanie,81,Tarn,0,NOAILHAC,Noailhac,Noailhac
81197,76,Occitanie,81,Tarn,0,NOAILLES,Noailles,Noailles
81198,76,Occitanie,81,Tarn,1,ORBAN,Orban,Orban
81199,76,Occitanie,81,Tarn,0,PADIES,Padiès,Padiès
81200,76,Occitanie,81,Tarn,0,PALLEVILLE,Palleville,Palleville
81201,76,Occitanie,81,Tarn,0,PAMPELONNE,Pampelonne,Pampelonne
81202,76,Occitanie,81,Tarn,0,PARISOT,Parisot,Parisot
81203,76,Occitanie,81,Tarn,0,PAULINET,Paulinet,Paulinet
81204,76,Occitanie,81,Tarn,0,PAYRIN AUGMONTEL,Payrin-Augmontel,Payrin-Augmontel
81205,76,Occitanie,81,Tarn,0,PECHAUDIER,Péchaudier,Péchaudier
81206,76,Occitanie,81,Tarn,0,PENNE,Penne,Penne
81207,76,Occitanie,81,Tarn,0,PEYREGOUX,Peyregoux,Peyregoux
81208,76,Occitanie,81,Tarn,0,PEYROLE,Peyrole,Peyrole
81209,76,Occitanie,81,Tarn,0,PONT DE LARN,Pont-de-Larn,Pont-de-Larn
81210,76,Occitanie,81,Tarn,0,POUDIS,Poudis,Poudis
81211,76,Occitanie,81,Tarn,0,POULAN POUZOLS,Poulan-Pouzols,Poulan-Pouzols
81212,76,Occitanie,81,Tarn,0,PRADES,Prades,Prades
81213,76,Occitanie,81,Tarn,0,PRATVIEL,Pratviel,Pratviel
81214,76,Occitanie,81,Tarn,0,PUECHOURSI,Puéchoursi,Puéchoursi
81215,76,Occitanie,81,Tarn,0,PUYBEGON,Puybegon,Puybegon
81216,76,Occitanie,81,Tarn,0,PUYCALVEL,Puycalvel,Puycalvel
81217,76,Occitanie,81,Tarn,0,PUYCELSI,Puycelsi,Puycelsi
81218,76,Occitanie,81,Tarn,0,PUYGOUZON,Puygouzon,Puygouzon
81219,76,Occitanie,81,Tarn,0,PUYLAURENS,Puylaurens,Puylaurens
81220,76,Occitanie,81,Tarn,0,RABASTENS,Rabastens,Rabastens
81221,76,Occitanie,81,Tarn,0,RAYSSAC,Rayssac,Rayssac
81222,76,Occitanie,81,Tarn,0,REALMONT,Réalmont,Réalmont
81223,76,Occitanie,81,Tarn,2,RIALET,Rialet,Le Rialet
81224,76,Occitanie,81,Tarn,2,RIOLS,Riols,Le Riols
81225,76,Occitanie,81,Tarn,0,RIVIERES,Rivières,Rivières
81227,76,Occitanie,81,Tarn,0,ROQUECOURBE,Roquecourbe,Roquecourbe
81228,76,Occitanie,81,Tarn,0,ROQUEMAURE,Roquemaure,Roquemaure
81229,76,Occitanie,81,Tarn,0,ROQUEVIDAL,Roquevidal,Roquevidal
81230,76,Occitanie,81,Tarn,0,ROSIERES,Rosières,Rosières
81231,76,Occitanie,81,Tarn,0,ROUAIROUX,Rouairoux,Rouairoux
81232,76,Occitanie,81,Tarn,0,ROUFFIAC,Rouffiac,Rouffiac
81233,76,Occitanie,81,Tarn,0,TERRE DE BANCALIE,Terre-de-Bancalié,Terre-de-Bancalié
81234,76,Occitanie,81,Tarn,0,ROUSSAYROLLES,Roussayrolles,Roussayrolles
81235,76,Occitanie,81,Tarn,0,SAINT AFFRIQUE LES MONTAGNES,Saint-Affrique-les-Montagnes,Saint-Affrique-les-Montagnes
81236,76,Occitanie,81,Tarn,0,SAINT AGNAN,Saint-Agnan,Saint-Agnan
81237,76,Occitanie,81,Tarn,0,SAINT AMANCET,Saint-Amancet,Saint-Amancet
81238,76,Occitanie,81,Tarn,0,SAINT AMANS SOULT,Saint-Amans-Soult,Saint-Amans-Soult
81239,76,Occitanie,81,Tarn,0,SAINT AMANS VALTORET,Saint-Amans-Valtoret,Saint-Amans-Valtoret
81240,76,Occitanie,81,Tarn,0,SAINT ANDRE,Saint-André,Saint-André
81242,76,Occitanie,81,Tarn,0,SAINT AVIT,Saint-Avit,Saint-Avit
81243,76,Occitanie,81,Tarn,0,SAINT BEAUZILE,Saint-Beauzile,Saint-Beauzile
81244,76,Occitanie,81,Tarn,0,SAINT BENOIT DE CARMAUX,Saint-Benoît-de-Carmaux,Saint-Benoît-de-Carmaux
81245,76,Occitanie,81,Tarn,0,SAINT CHRISTOPHE,Saint-Christophe,Saint-Christophe
81246,76,Occitanie,81,Tarn,0,SAINTE CECILE DU CAYROU,Sainte-Cécile-du-Cayrou,Sainte-Cécile-du-Cayrou
