code_insee,pop,nom,nom_court,nom_tres_court
43256,378,Venteuges,Venteuges,Venteuges
43257,440,Vergezac,Vergezac,Vergezac
43258,1888,Vergongheon,Vergongheon,Vergongheon
43259,402,Vernassal,Vernassal,Vernassal
43260,31,Le Vernet,Le Vernet,Le Vernet
43261,523,Vézézoux,Vézézoux,Vézézoux
43262,1266,Vieille-Brioude,Vieille-Brioude,Vieille-Brioude
43263,63,Vielprat,Vielprat,Vielprat
43264,336,Villeneuve-d'Allier,Villeneuve-d'A.,Villeneuve
43265,1230,Les Villettes,Les Villettes,Les Villettes
43013,341,Vissac-Auteyrac,Vissac-A.,Vissac
43267,1443,Vorey,Vorey,Vorey
43268,7453,Yssingeaux,Yssingeaux,Yssingeaux
44001,1953,Abbaretz,Abbaretz,Abbaretz
44002,3419,Aigrefeuille-sur-Maine,Aigrefeuille-sur-M.,Aigrefeuille
44003,7864,Ancenis,Ancenis,Ancenis
44004,1947,Anetz,Anetz,Anetz
44005,3814,Arthon-en-Retz,Arthon-en-R.,Arthon
44006,1827,Assérac,Assérac,Assérac
44007,2489,Avessac,Avessac,Avessac
44008,1300,Barbechat,Barbechat,Barbechat
44009,8338,Basse-Goulaine,Basse-Goulaine,Basse-Goulaine
44010,3161,Batz-sur-Mer,Batz-sur-M.,Batz
44055,16623,La Baule-Escoublac,La Baule-E.,La Baule
44011,1813,Belligné,Belligné,Belligné
44012,2617,La Bernerie-en-Retz,La Bernerie-en-R.,La Bernerie
44013,2697,Besné,Besné,Besné
44014,3373,Le Bignon,Le Bignon,Le Bignon
44015,9618,Blain,Blain,Blain
44016,926,La Boissière-du-Doré,La Boissière-du-D.,La Boissière
44017,577,Bonnoeuvre,Bonnoeuvre,Bonnoeuvre
44018,6107,Bouaye,Bouaye,Bouaye
44019,879,Bouée,Bouée,Bouée
44020,18762,Bouguenais,Bouguenais,Bouguenais
44021,3456,Bourgneuf-en-Retz,Bourgneuf-en-R.,Bourgneuf
44022,2748,Boussay,Boussay,Boussay
44023,2915,Bouvron,Bouvron,Bouvron
44024,2647,Brains,Brains,Brains
44025,3960,Campbon,Campbon,Campbon
44026,18275,Carquefou,Carquefou,Carquefou
44027,2128,Casson,Casson,Casson
44028,3790,Le Cellier,Le Cellier,Le Cellier
44029,5260,La Chapelle-Basse-Mer,La Chapelle-B.-M.,La Chapelle
44030,3837,La Chapelle-des-Marais,La Chapelle-des-M.,La Chapelle
44031,839,La Chapelle-Glain,La Chapelle-G.,La Chapelle
44032,3078,La Chapelle-Heulin,La Chapelle-H.,La Chapelle
44033,2867,La Chapelle-Launay,La Chapelle-L.,La Chapelle
44034,796,La Chapelle-Saint-Sauveur,La Chapelle-St-S.,La Chapelle
44035,17814,La Chapelle-sur-Erdre,La Chapelle-sur-E.,La Chapelle
44037,2920,Château-Thébaud,Château-T.,Château
44036,12630,Châteaubriant,Châteaubriant,Châteaubriant
44038,2551,Chauvé,Chauvé,Chauvé
44039,857,Cheix-en-Retz,Cheix-en-R.,Cheix
44040,2290,Chéméré,Chéméré,Chéméré
44221,1394,La Chevallerais,La Chevallerais,La Chevallerais
44041,5109,La Chevrolière,La Chevrolière,La Chevrolière
44043,7051,Clisson,Clisson,Clisson
44044,1079,Conquereuil,Conquereuil,Conquereuil
44156,2605,Corcoué-sur-Logne,Corcoué-sur-L.,Corcoué
44045,3049,Cordemais,Cordemais,Cordemais
44046,2784,Corsept,Corsept,Corsept
44047,18861,Couëron,Couëron,Couëron
44048,2345,Couffé,Couffé,Couffé
44049,4108,Le Croisic,Le Croisic,Le Croisic
44050,2843,Crossac,Crossac,Crossac
44051,3621,Derval,Derval,Derval
44052,7050,Donges,Donges,Donges
44053,1889,Drefféac,Drefféac,Drefféac
44054,3044,Erbray,Erbray,Erbray
44056,3279,Fay-de-Bretagne,Fay-de-B.,Fay
44057,2323,Fégréac,Fégréac,Fégréac
44058,498,Fercé,Fercé,Fercé
44059,1259,Fresnay-en-Retz,Fresnay-en-R.,Fresnay
44060,996,Le Fresne-sur-Loire,Le Fresne-sur-L.,Le Fresne
44061,3017,Frossay,Frossay,Frossay
44062,1583,Le Gâvre,Le Gâvre,Le Gâvre
44223,3576,Geneston,Geneston,Geneston
44063,3476,Gétigné,Gétigné,Gétigné
44064,4356,Gorges,Gorges,Gorges
44065,824,Grand-Auverné,Grand-Auverné,Grand-Auverné
44066,4916,Grandchamps-des-Fontaines,Grandchamps-des-F.,Grandchamps
44224,1570,La Grigonnais,La Grigonnais,La Grigonnais
44067,5156,Guémené-Penfao,Guémené-P.,Guémené
44068,3055,Guenrouet,Guenrouet,Guenrouet
44069,16263,Guérande,Guérande,Guérande
44070,4456,La Haie-Fouassière,La Haie-F.,La Haie
44071,5654,Haute-Goulaine,Haute-Goulaine,Haute-Goulaine
44072,5959,Herbignac,Herbignac,Herbignac
44073,5360,Héric,Héric,Héric
44074,4052,Indre,Indre,Indre
44075,1860,Issé,Issé,Issé
44076,1116,Jans,Jans,Jans
44077,2197,Joué-sur-Erdre,Joué-sur-E.,Joué
44078,359,Juigné-des-Moutiers,Juigné-des-M.,Juigné
44079,3168,Le Landreau,Le Landreau,Le Landreau
44080,776,Lavau-sur-Loire,Lavau-sur-L.,Lavau
44081,4398,Legé,Legé,Legé
44082,4682,Ligné,Ligné,Ligné
44083,2175,La Limouzinière,La Limouzinière,La Limouzinière
44084,7155,Le Loroux-Bottereau,Le Loroux-B.,Le Loroux
44085,924,Louisfert,Louisfert,Louisfert
44086,1050,Lusanger,Lusanger,Lusanger
44087,6188,Machecoul,Machecoul,Machecoul
44088,2708,Maisdon-sur-Sèvre,Maisdon-sur-S.,Maisdon
44089,3250,Malville,Malville,Malville
44090,1387,La Marne,La Marne,La Marne
44091,1484,Marsac-sur-Don,Marsac-sur-D.,Marsac
44092,661,Massérac,Massérac,Massérac
44093,1036,Maumusson,Maumusson,Maumusson
44094,3096,Mauves-sur-Loire,Mauves-sur-L.,Mauves
44095,1374,La Meilleraye-de-Bretagne,La Meilleraye-de-B.,La Meilleraye
44096,4462,Mésanger,Mésanger,Mésanger
44097,1777,Mesquer,Mesquer,Mesquer
44098,4912,Missillac,Missillac,Missillac
44099,1980,Moisdon-la-Rivière,Moisdon-la-R.,Moisdon
44100,1979,Monnières,Monnières,Monnières
44101,6091,La Montagne,La Montagne,La Montagne
44102,3026,Montbert,Montbert,Montbert
44103,7014,Montoir-de-Bretagne,Montoir-de-B.,Montoir
44104,839,Montrelais,Montrelais,Montrelais
44105,395,Mouais,Mouais,Mouais
44106,1346,Les Moutiers-en-Retz,Les Moutiers-en-R.,Les Moutiers
44107,1808,Mouzeil,Mouzeil,Mouzeil
44108,2639,Mouzillon,Mouzillon,Mouzillon
44109,293234,Nantes,Nantes,Nantes
44110,8019,Nort-sur-Erdre,Nort-sur-E.,Nort
44111,1999,Notre-Dame-des-Landes,Notre-Dame-des-L.,Notre-Dame
44112,597,Noyal-sur-Brutz,Noyal-sur-B.,Noyal
44113,3908,Nozay,Nozay,Nozay
44114,25216,Orvault,Orvault,Orvault
44115,3438,Oudon,Oudon,Oudon
44116,3313,Paimboeuf,Paimboeuf,Paimboeuf
44117,3010,Le Pallet,Le Pallet,Le Pallet
44118,1370,Pannecé,Pannecé,Pannecé
44119,1956,Paulx,Paulx,Paulx
44120,4537,Le Pellerin,Le Pellerin,Le Pellerin
44121,440,Petit-Auverné,Petit-Auverné,Petit-Auverné
44122,3523,Petit-Mars,Petit-Mars,Petit-Mars
44123,962,Pierric,Pierric,Pierric
44124,748,Le Pin,Le Pin,Le Pin
44125,2265,Piriac-sur-Mer,Piriac-sur-M.,Piriac
44126,3884,La Plaine-sur-Mer,La Plaine-sur-M.,La Plaine
44127,2437,La Planche,La Planche,La Planche
44128,4804,Plessé,Plessé,Plessé
44130,5770,Pont-Saint-Martin,Pont-St-M.,Pont
44129,9961,Pontchâteau,Pontchâteau,Pontchâteau
44131,14450,Pornic,Pornic,Pornic
44132,10796,Pornichet,Pornichet,Pornichet
44133,2775,Port-Saint-Père,Port-St-P.,Port
44134,892,Pouillé-les-Côteaux,Pouillé-les-C.,Pouillé
44135,5118,Le Pouliguen,Le Pouliguen,Le Pouliguen
44136,1284,Préfailles,Préfailles,Préfailles
44137,3187,Prinquiau,Prinquiau,Prinquiau
44138,975,Puceul,Puceul,Puceul
44139,1308,Quilly,Quilly,Quilly
44140,1565,La Regrippière,La Regrippière,La Regrippière
44141,1152,La Remaudière,La Remaudière,La Remaudière
44142,1722,Remouillé,Remouillé,Remouillé
44143,39683,Rezé,Rezé,Rezé
44144,2203,Riaillé,Riaillé,Riaillé
44222,1148,La Roche-Blanche,La Roche-B.,La Roche
44145,2699,Rouans,Rouans,Rouans
44146,2305,Rougé,Rougé,Rougé
44147,1032,La Rouxière,La Rouxière,La Rouxière
44148,731,Ruffigné,Ruffigné,Ruffigné
44149,3606,Saffré,Saffré,Saffré
44150,3585,Saint-Aignan-Grandlieu,St-Aignan-G.,St-Aignan
44151,5509,Saint-André-des-Eaux,St-André-des-E.,St-André
44153,1653,Saint-Aubin-des-Châteaux,St-Aubin-des-C.,St-Aubin
44154,12521,Saint-Brevin-les-Pins,St-Brevin-les-P.,St-Brevin
44155,3176,Saint-Colomban,St-Colomban,St-Colomban
44157,1500,Saint-Étienne-de-Mer-Morte,St-Étienne-de-M.-M.,St-Étienne
44158,6837,Saint-Étienne-de-Montluc,St-Étienne-de-M.,St-Étienne
44159,1231,Saint-Fiacre-sur-Maine,St-Fiacre-sur-M.,St-Fiacre
44160,2815,Saint-Géréon,St-Géréon,St-Géréon
44161,3588,Saint-Gildas-des-Bois,St-Gildas-des-B.,St-Gildas
44162,44078,Saint-Herblain,St-Herblain,St-Herblain
44163,2446,Saint-Herblon,St-Herblon,St-Herblon
44164,1997,Saint-Hilaire-de-Chaléons,St-Hilaire-de-C.,St-Hilaire
44165,2049,Saint-Hilaire-de-Clisson,St-Hilaire-de-C.,St-Hilaire
44166,5200,Saint-Jean-de-Boiseau,St-Jean-de-B.,St-Jean
44168,4124,Saint-Joachim,St-Joachim,St-Joachim
44169,6959,Saint-Julien-de-Concelles,St-Julien-de-C.,St-Julien
44170,939,Saint-Julien-de-Vouvantes,St-Julien-de-V.,St-Julien
44171,1549,Saint-Léger-les-Vignes,St-Léger-les-V.,St-Léger
44173,1990,Saint-Lumine-de-Clisson,St-Lumine-de-C.,St-Lumine
44174,1928,Saint-Lumine-de-Coutais,St-Lumine-de-C.,St-Lumine
44175,4443,Saint-Lyphard,St-Lyphard,St-Lyphard
44176,3276,Saint-Malo-de-Guersac,St-Malo-de-G.,St-Malo
44178,2548,Saint-Mars-de-Coutais,St-Mars-de-C.,St-Mars
44179,4089,Saint-Mars-du-Désert,St-Mars-du-D.,St-Mars
44180,2499,Saint-Mars-la-Jaille,St-Mars-la-J.,St-Mars
44181,1180,Saint-Même-le-Tenu,St-Même-le-T.,St-Même
44182,4522,Saint-Michel-Chef-Chef,St-Michel-C.-C.,St-Michel
44183,2376,Saint-Molf,St-Molf,St-Molf
44184,69724,Saint-Nazaire,St-Nazaire,St-Nazaire
44185,3203,Saint-Nicolas-de-Redon,St-Nicolas-de-R.,St-Nicolas
44187,4317,Saint-Père-en-Retz,St-Père-en-R.,St-Père
44188,8220,Saint-Philbert-de-Grand-Lieu,St-Philbert-de-G.-L.,St-Philbert
44190,25832,Saint-Sébastien-sur-Loire,St-Sébastien-sur-L.,St-Sébastien
44191,661,Saint-Sulpice-des-Landes,St-Sulpice-des-L.,St-Sulpice
44192,2159,Saint-Viaud,St-Viaud,St-Viaud
44193,1490,Saint-Vincent-des-Landes,St-Vincent-des-L.,St-Vincent
44152,2632,Sainte-Anne-sur-Brivet,Ste-Anne-sur-B.,Ste-Anne
44172,12187,Sainte-Luce-sur-Loire,Ste-Luce-sur-L.,Ste-Luce
44186,5519,Sainte-Pazanne,Ste-Pazanne,Ste-Pazanne
44189,2162,Sainte-Reine-de-Bretagne,Ste-Reine-de-B.,Ste-Reine
44194,7095,Sautron,Sautron,Sautron
44195,7919,Savenay,Savenay,Savenay
44196,1588,Sévérac,Sévérac,Sévérac
44197,1715,Sion-les-Mines,Sion-les-M.,Sion
44198,7576,Les Sorinières,Les Sorinières,Les Sorinières
44199,2081,Soudan,Soudan,Soudan
44200,404,Soulvache,Soulvache,Soulvache
44201,6408,Sucé-sur-Erdre,Sucé-sur-E.,Sucé
44202,1777,Teillé,Teillé,Teillé
44203,1868,Le Temple-de-Bretagne,Le Temple-de-B.,Le Temple
44204,7825,Thouaré-sur-Loire,Thouaré-sur-L.,Thouaré
44205,2296,Les Touches,Les Touches,Les Touches
44206,1650,Touvois,Touvois,Touvois
44207,988,Trans-sur-Erdre,Trans-sur-E.,Trans
44208,805,Treffieux,Treffieux,Treffieux
44209,8142,Treillières,Treillières,Treillières
44210,7750,Trignac,Trignac,Trignac
44211,4707,La Turballe,La Turballe,La Turballe
44212,8678,Vallet,Vallet,Vallet
44213,3651,Varades,Varades,Varades
44214,1964,Vay,Vay,Vay
44215,22117,Vertou,Vertou,Vertou
44216,3977,Vieillevigne,Vieillevigne,Vieillevigne
44217,5576,Vigneux-de-Bretagne,Vigneux-de-B.,Vigneux
44218,673,Villepot,Villepot,Villepot
44219,743,Vritz,Vritz,Vritz
44220,1443,Vue,Vue,Vue
45001,191,Adon,Adon,Adon
45002,401,Aillant-sur-Milleron,Aillant-sur-M.,Aillant
45004,12237,Amilly,Amilly,Amilly
45005,204,Andonville,Andonville,Andonville
45006,1159,Ardon,Ardon,Ardon
45008,1862,Artenay,Artenay,Artenay
45009,1209,Aschères-le-Marché,Aschères-le-M.,Aschères
45010,944,Ascoux,Ascoux,Ascoux
45011,217,Attray,Attray,Attray
45012,181,Audeville,Audeville,Audeville
45013,239,Augerville-la-Rivière,Augerville-la-R.,Augerville
45014,524,Aulnay-la-Rivière,Aulnay-la-R.,Aulnay
45015,744,Autruy-sur-Juine,Autruy-sur-J.,Autruy
45016,1070,Autry-le-Châtel,Autry-le-C.,Autry
45017,369,Auvilliers-en-Gâtinais,Auvilliers-en-G.,Auvilliers
45018,1007,Auxy,Auxy,Auxy
45019,735,Baccon,Baccon,Baccon
45020,1059,Le Bardon,Le Bardon,Le Bardon
45021,312,Barville-en-Gâtinais,Barville-en-G.,Barville
45022,413,Batilly-en-Gâtinais,Batilly-en-G.,Batilly
45023,123,Batilly-en-Puisaye,Batilly-en-P.,Batilly
45024,2109,Baule,Baule,Baule
45025,1477,Bazoches-les-Gallerandes,Bazoches-les-G.,Bazoches
45026,1002,Bazoches-sur-le-Betz,Bazoches-sur-le-B.,Bazoches
45027,438,Beauchamps-sur-Huillard,Beauchamps-sur-H.,Beauchamps
45028,7914,Beaugency,Beaugency,Beaugency
45029,1840,Beaulieu-sur-Loire,Beaulieu-sur-L.,Beaulieu
45030,2174,Beaune-la-Rolande,Beaune-la-R.,Beaune
45031,1882,Bellegarde,Bellegarde,Bellegarde
45032,286,Le Bignon-Mirabeau,Le Bignon-M.,Le Bignon
45033,402,Boësses,Boësses,Boësses
45034,2239,Boigny-sur-Bionne,Boigny-sur-B.,Boigny
45035,1176,Boiscommun,Boiscommun,Boiscommun
45036,899,Boismorand,Boismorand,Boismorand
45037,425,Boisseaux,Boisseaux,Boisseaux
45038,410,Bondaroy,Bondaroy,Bondaroy
45039,696,Bonnée,Bonnée,Bonnée
45040,2111,Bonny-sur-Loire,Bonny-sur-L.,Bonny
45041,120,Bordeaux-en-Gâtinais,Bordeaux-en-G.,Bordeaux
45042,1841,Les Bordes,Les Bordes,Les Bordes
45043,932,Bou,Bou,Bou
45044,189,Bougy-lez-Neuville,Bougy-lez-N.,Bougy
45045,349,Bouilly-en-Gâtinais,Bouilly-en-G.,Bouilly
45046,1139,Boulay-les-Barres,Boulay-les-B.,Boulay
45047,424,Bouzonville-aux-Bois,Bouzonville-aux-B.,Bouzonville
45049,1230,Bouzy-la-Forêt,Bouzy-la-F.,Bouzy
45050,1316,Boynes,Boynes,Boynes
45051,1392,Bray-en-Val,Bray-en-V.,Bray
45052,80,Breteau,Breteau,Breteau
45053,5883,Briare,Briare,Briare
45054,545,Briarres-sur-Essonne,Briarres-sur-E.,Briarres
45055,552,Bricy,Bricy,Bricy
45056,323,Bromeilles,Bromeilles,Bromeilles
45058,195,Bucy-le-Roi,Bucy-le-R.,Bucy
45059,212,Bucy-Saint-Liphard,Bucy-St-L.,Bucy
45060,819,La Bussière,La Bussière,La Bussière
45061,2427,Cepoy,Cepoy,Cepoy
45062,1249,Cercottes,Cercottes,Cercottes
45063,1067,Cerdon,Cerdon,Cerdon
45064,467,Cernoy-en-Berry,Cernoy-en-B.,Cernoy
45065,224,Césarville-Dossainville,Césarville-D.,Césarville
45066,693,Chailly-en-Gâtinais,Chailly-en-G.,Chailly
45067,3647,Chaingy,Chaingy,Chaingy
45068,13398,Châlette-sur-Loing,Châlette-sur-L.,Châlette
45069,851,Chambon-la-Forêt,Chambon-la-F.,Chambon
45070,47,Champoulet,Champoulet,Champoulet
45072,1324,Chanteau,Chanteau,Chanteau
45073,535,Chantecoq,Chantecoq,Chantecoq
45074,118,La Chapelle-Onzerain,La Chapelle-O.,La Chapelle
45075,9840,La Chapelle-Saint-Mesmin,La Chapelle-St-M.,La Chapelle
45076,272,La Chapelle-Saint-Sépulcre,La Chapelle-St-S.,La Chapelle
45077,560,La Chapelle-sur-Aveyron,La Chapelle-sur-A.,La Chapelle
45078,291,Chapelon,Chapelon,Chapelon
45079,157,Le Charme,Le Charme,Le Charme
45080,409,Charmont-en-Beauce,Charmont-en-B.,Charmont
45081,603,Charsonville,Charsonville,Charsonville
45083,2362,Château-Renard,Château-R.,Château
45082,8175,Châteauneuf-sur-Loire,Châteauneuf-sur-L.,Châteauneuf
45084,437,Châtenoy,Châtenoy,Châtenoy
45085,2049,Châtillon-Coligny,Châtillon-C.,Châtillon
45086,289,Châtillon-le-Roi,Châtillon-le-R.,Châtillon
45087,3222,Châtillon-sur-Loire,Châtillon-sur-L.,Châtillon
45088,355,Chaussy,Chaussy,Chaussy
45089,8384,Chécy,Chécy,Chécy
45091,350,Chevannes,Chevannes,Chevannes
45092,1353,Chevillon-sur-Huillard,Chevillon-sur-H.,Chevillon
45093,2537,Chevilly,Chevilly,Chevilly
45094,235,Chevry-sous-le-Bignon,Chevry-sous-le-B.,Chevry
45095,1870,Chilleurs-aux-Bois,Chilleurs-aux-B.,Chilleurs
45096,524,Les Choux,Les Choux,Les Choux
45097,1181,Chuelles,Chuelles,Chuelles
45098,3367,Cléry-Saint-André,Cléry-St-A.,Cléry
45099,569,Coinces,Coinces,Coinces
45100,498,Combleux,Combleux,Combleux
45101,245,Combreux,Combreux,Combreux
45102,392,Conflans-sur-Loing,Conflans-sur-L.,Conflans
45103,1539,Corbeilles,Corbeilles,Corbeilles
45104,2710,Corquilleroy,Corquilleroy,Corquilleroy
45105,95,Cortrat,Cortrat,Cortrat
45106,413,Coudray,Coudray,Coudray
45107,357,Coudroy,Coudroy,Coudroy
45108,2517,Coullons,Coullons,Coullons
45109,546,Coulmiers,Coulmiers,Coulmiers
45112,355,La Cour-Marigny,La Cour-M.,La Cour
45110,290,Courcelles,Courcelles,Courcelles
45111,438,Courcy-aux-Loges,Courcy-aux-L.,Courcy
45113,310,Courtemaux,Courtemaux,Courtemaux
45114,247,Courtempierre,Courtempierre,Courtempierre
45115,4076,Courtenay,Courtenay,Courtenay
45116,967,Cravant,Cravant,Cravant
45118,339,Crottes-en-Pithiverais,Crottes-en-P.,Crottes
45119,2335,Dadonville,Dadonville,Dadonville
45120,185,Dammarie-en-Puisaye,Dammarie-en-P.,Dammarie
45121,549,Dammarie-sur-Loing,Dammarie-sur-L.,Dammarie
45122,1301,Dampierre-en-Burly,Dampierre-en-B.,Dampierre
45123,1901,Darvoy,Darvoy,Darvoy
45124,176,Desmonts,Desmonts,Desmonts
45125,115,Dimancheville,Dimancheville,Dimancheville
45126,2589,Donnery,Donnery,Donnery
45127,3026,Dordives,Dordives,Dordives
45129,1043,Douchy,Douchy,Douchy
45130,1407,Dry,Dry,Dry
45131,378,Échilleuses,Échilleuses,Échilleuses
45132,347,Égry,Égry,Égry
45133,520,Engenville,Engenville,Engenville
45134,1451,Épieds-en-Beauce,Épieds-en-B.,Épieds
45135,329,Erceville,Erceville,Erceville
45136,580,Ervauville,Ervauville,Ervauville
45137,718,Escrennes,Escrennes,Escrennes
45138,65,Escrignelles,Escrignelles,Escrignelles
45139,530,Estouy,Estouy,Estouy
45141,161,Faverelles,Faverelles,Faverelles
45142,3408,Fay-aux-Loges,Fay-aux-L.,Fay
45143,51,Feins-en-Gâtinais,Feins-en-G.,Feins
45144,1246,Férolles,Férolles,Férolles
45145,3469,Ferrières-en-Gâtinais,Ferrières-en-G.,Ferrières
45146,7251,La Ferté-Saint-Aubin,La Ferté-St-A.,La Ferté
45147,21450,Fleury-les-Aubrais,Fleury-les-A.,Fleury
45148,1768,Fontenay-sur-Loing,Fontenay-sur-L.,Fontenay
45149,303,Foucherolles,Foucherolles,Foucherolles
45150,184,Fréville-du-Gâtinais,Fréville-du-G.,Fréville
45151,270,Gaubertin,Gaubertin,Gaubertin
45152,227,Gémigny,Gémigny,Gémigny
45153,747,Germigny-des-Prés,Germigny-des-P.,Germigny
45154,1611,Gidy,Gidy,Gidy
45155,15254,Gien,Gien,Gien
45156,702,Girolles,Girolles,Girolles
45157,385,Givraines,Givraines,Givraines
45158,382,Gondreville,Gondreville,Gondreville
45159,212,Grangermont,Grangermont,Grangermont
45160,678,Greneville-en-Beauce,Greneville-en-B.,Greneville
45161,823,Griselles,Griselles,Griselles
45162,536,Guigneville,Guigneville,Guigneville
45164,673,Guilly,Guilly,Guilly
45165,653,Gy-les-Nonains,Gy-les-N.,Gy
45166,255,Huêtre,Huêtre,Huêtre
45167,1669,Huisseau-sur-Mauves,Huisseau-sur-M.,Huisseau
45168,530,Ingrannes,Ingrannes,Ingrannes
45169,8093,Ingré,Ingré,Ingré
45170,125,Intville-la-Guétard,Intville-la-G.,Intville
45171,613,Isdes,Isdes,Isdes
45173,4586,Jargeau,Jargeau,Jargeau
45174,256,Jouy-en-Pithiverais,Jouy-en-P.,Jouy
45175,1362,Jouy-le-Potier,Jouy-le-P.,Jouy
45176,493,Juranville,Juranville,Juranville
45177,211,Laas,Laas,Laas
45057,80,Labrosse,Labrosse,Labrosse
45178,1380,Ladon,Ladon,Ladon
45179,2696,Lailly-en-Val,Lailly-en-V.,Lailly
45180,79,Langesse,Langesse,Langesse
45181,66,Léouville,Léouville,Léouville
45182,1342,Ligny-le-Ribault,Ligny-le-R.,Ligny
45183,139,Lion-en-Beauce,Lion-en-B.,Lion
45184,407,Lion-en-Sullias,Lion-en-S.,Lion
45185,321,Lombreuil,Lombreuil,Lombreuil
45186,558,Lorcy,Lorcy,Lorcy
45187,3043,Lorris,Lorris,Lorris
45188,2571,Loury,Loury,Loury
45189,277,Louzouer,Louzouer,Louzouer
45190,241,Mainvilliers,Mainvilliers,Mainvilliers
45191,6301,Malesherbes,Malesherbes,Malesherbes
45192,658,Manchecourt,Manchecourt,Manchecourt
45193,2058,Marcilly-en-Villette,Marcilly-en-V.,Marcilly
45194,2621,Mardié,Mardié,Mardié
45195,626,Mareau-aux-Bois,Mareau-aux-B.,Mareau
45196,1312,Mareau-aux-Prés,Mareau-aux-P.,Mareau
45197,1171,Marigny-les-Usages,Marigny-les-U.,Marigny
45198,317,Marsainvilliers,Marsainvilliers,Marsainvilliers
45199,530,Melleroy,Melleroy,Melleroy
45200,1518,Ménestreau-en-Villette,Ménestreau-en-V.,Ménestreau
45201,170,Mérinville,Mérinville,Mérinville
45202,893,Messas,Messas,Messas
45203,6190,Meung-sur-Loire,Meung-sur-L.,Meung
45205,263,Mézières-en-Gâtinais,Mézières-en-G.,Mézières
45204,808,Mézières-lez-Cléry,Mézières-lez-C.,Mézières
45206,332,Mignères,Mignères,Mignères
45207,378,Mignerette,Mignerette,Mignerette
45208,15583,Montargis,Montargis,Montargis
45209,284,Montbarrois,Montbarrois,Montbarrois
45210,762,Montbouy,Montbouy,Montbouy
45211,470,Montcorbon,Montcorbon,Montcorbon
45212,1339,Montcresson,Montcresson,Montcresson
45213,638,Montereau,Montereau,Montereau
45214,256,Montigny,Montigny,Montigny
45215,229,Montliard,Montliard,Montliard
45216,131,Mormant-sur-Vernisson,Mormant-sur-V.,Mormant
45217,192,Morville-en-Beauce,Morville-en-B.,Morville
45218,138,Le Moulinet-sur-Solin,Le Moulinet-sur-S.,Le Moulinet
45219,201,Moulon,Moulon,Moulon
45220,560,Nancray-sur-Rimarde,Nancray-sur-R.,Nancray
45221,118,Nangeville,Nangeville,Nangeville
45222,1435,Nargis,Nargis,Nargis
45223,394,Nesploy,Nesploy,Nesploy
45224,4187,Neuville-aux-Bois,Neuville-aux-B.,Neuville
45225,366,La Neuville-sur-Essonne,La Neuville-sur-E.,La Neuville
45226,1224,Neuvy-en-Sullias,Neuvy-en-S.,Neuvy
45227,1197,Nevoy,Nevoy,Nevoy
45228,1061,Nibelle,Nibelle,Nibelle
45229,2642,Nogent-sur-Vernisson,Nogent-sur-V.,Nogent
45230,748,Noyers,Noyers,Noyers
45231,131,Oison,Oison,Oison
45232,20196,Olivet,Olivet,Olivet
45233,397,Ondreville-sur-Essonne,Ondreville-sur-E.,Ondreville
45234,117833,Orléans,Orléans,Orléans
45235,3504,Ormes,Ormes,Ormes
45236,388,Orveau-Bellesauve,Orveau-B.,Orveau
45237,112,Orville,Orville,Orville
45238,774,Ousson-sur-Loire,Ousson-sur-L.,Ousson
45239,419,Oussoy-en-Gâtinais,Oussoy-en-G.,Oussoy
45240,1471,Outarville,Outarville,Outarville
45241,533,Ouvrouer-les-Champs,Ouvrouer-les-C.,Ouvrouer
45242,288,Ouzouer-des-Champs,Ouzouer-des-C.,Ouzouer
45243,289,Ouzouer-sous-Bellegarde,Ouzouer-sous-B.,Ouzouer
45244,2846,Ouzouer-sur-Loire,Ouzouer-sur-L.,Ouzouer
45245,1301,Ouzouer-sur-Trézée,Ouzouer-sur-T.,Ouzouer
45246,118,Pannecières,Pannecières,Pannecières
45247,3486,Pannes,Pannes,Pannes
45248,2130,Patay,Patay,Patay
45249,941,Paucourt,Paucourt,Paucourt
45250,229,Pers-en-Gâtinais,Pers-en-G.,Pers
45251,289,Pierrefitte-ès-Bois,Pierrefitte-ès-B.,Pierrefitte
45252,9000,Pithiviers,Pithiviers,Pithiviers
45253,1878,Pithiviers-le-Vieil,Pithiviers-le-V.,Pithiviers
45254,2410,Poilly-lez-Gien,Poilly-lez-G.,Poilly
45255,485,Préfontaines,Préfontaines,Préfontaines
45256,249,Presnoy,Presnoy,Presnoy
45257,457,Pressigny-les-Pins,Pressigny-les-P.,Pressigny
45258,3369,Puiseaux,Puiseaux,Puiseaux
45259,1197,Quiers-sur-Bézonde,Quiers-sur-B.,Quiers
45260,264,Ramoulu,Ramoulu,Ramoulu
45261,1386,Rebréchien,Rebréchien,Rebréchien
45262,144,Rouvray-Sainte-Croix,Rouvray-Ste-C.,Rouvray
45263,293,Rouvres-Saint-Jean,Rouvres-St-J.,Rouvres
45264,187,Rozières-en-Beauce,Rozières-en-B.,Rozières
45265,396,Rozoy-le-Vieil,Rozoy-le-V.,Rozoy
45266,239,Ruan,Ruan,Ruan
45267,351,Saint-Aignan-des-Gués,St-Aignan-des-G.,St-Aignan
45268,581,Saint-Aignan-le-Jaillard,St-Aignan-le-J.,St-Aignan
45269,3215,Saint-Ay,St-Ay,St-Ay
45270,2096,Saint-Benoît-sur-Loire,St-Benoît-sur-L.,St-Benoît
45271,1075,Saint-Brisson-sur-Loire,St-Brisson-sur-L.,St-Brisson
